route_id,date,origin,destination,distance_km,avg_fare,currency,pax_boarded,load_factor,revenue,refunds_issued,is_govt_capped,cap_fare_limit,season_tag,avg_fare_inr,revenue_inr,refunds_issued_inr,currency_standardized,cap_applied_flag
BOM-GOI,2025-12-19,BOM,GOI,1739,14016.39,INR,88,0.47,1233442.32,0,0,18000.0,PEAK_WEDDING,14016.39,1233442.32,0,INR,True
BHO-ATQ,2025-12-19,BHO,ATQ,1789,10864.25,INR,81,0.44,880004.25,0,0,18000.0,PEAK_WEDDING,10864.25,880004.25,0,INR,True
PAT-VNS,2025-12-19,PAT,VNS,1696,10803.6,INR,108,0.58,1166788.8,0,0,18000.0,PEAK_WEDDING,10803.6,1166788.8,0,INR,True
GAU-AMD,2025-12-19,GAU,AMD,2488,17606.88,INR,148,0.8,2605818.24,0,0,18000.0,PEAK_WEDDING,17606.88,2605818.24,0,INR,True
GOI-ATQ,2025-12-19,GOI,ATQ,1944,12337.73,INR,163,0.88,2011049.99,0,0,18000.0,PEAK_WEDDING,12337.73,2011049.99,0,INR,True
LKO-IXC,2025-12-19,LKO,IXC,1264,10866.4,INR,97,0.52,1054040.8,0,0,,PEAK_WEDDING,10866.4,1054040.8,0,INR,False
BOM-AMD,2025-12-19,BOM,AMD,2319,16072.13,INR,151,0.81,2426891.63,0,0,18000.0,PEAK_WEDDING,16072.13,2426891.63,0,INR,True
JAI-ATQ,2025-12-19,JAI,ATQ,2780,207.14,USD,88,0.47,18228.32,0,0,18000.0,PEAK_WEDDING,17192.62,1512950.56,0,INR,True
BHO-CCU,2025-12-19,BHO,CCU,2715,14892.61,INR,148,0.8,2204106.28,0,0,18000.0,PEAK_WEDDING,14892.61,2204106.28,0,INR,True
BOM-IXC,2025-12-19,BOM,IXC,763,6375.16,INR,127,0.68,809645.32,0,0,,PEAK_WEDDING,6375.16,809645.32,0,INR,False
VNS-JAI,2025-12-19,VNS,JAI,2357,16196.04,INR,125,0.67,2024505.0,0,0,18000.0,PEAK_WEDDING,16196.04,2024505.0,0,INR,True
BOM-JAI,2025-12-19,BOM,JAI,1913,12909.25,INR,118,0.63,1523291.5,0,0,18000.0,PEAK_WEDDING,12909.25,1523291.5,0,INR,True
ATQ-BHO,2025-12-19,ATQ,BHO,2286,13993.06,INR,109,0.59,1525243.54,0,0,18000.0,PEAK_WEDDING,13993.06,1525243.54,0,INR,True
ATQ-COK,2025-12-19,ATQ,COK,1020,8641.7,INR,122,0.66,1054287.4,0,0,,PEAK_WEDDING,8641.7,1054287.4,0,INR,False
LKO-GOI,2025-12-19,LKO,GOI,2625,16123.99,INR,185,0.99,2982938.15,0,0,18000.0,PEAK_WEDDING,16123.99,2982938.15,0,INR,True
JAI-LKO,2025-12-19,JAI,LKO,2013,11609.97,INR,96,0.52,1114557.12,0,0,18000.0,PEAK_WEDDING,11609.97,1114557.12,0,INR,True
SXR-IXC,2025-12-19,SXR,IXC,2052,15183.7,INR,174,0.94,2641963.8,0,0,18000.0,PEAK_WEDDING,15183.7,2641963.8,0,INR,True
IXC-MAA,2025-12-19,IXC,MAA,1439,10737.41,INR,80,0.43,858992.8,0,0,,PEAK_WEDDING,10737.41,858992.8,0,INR,False
COK-PNQ,2025-12-19,COK,PNQ,2459,17911.32,INR,129,0.69,2310560.28,0,0,18000.0,PEAK_WEDDING,17911.32,2310560.28,0,INR,True
LKO-HYD,2025-12-19,LKO,HYD,892,7694.86,INR,99,0.53,761791.14,0,0,,PEAK_WEDDING,7694.86,761791.14,0,INR,False
AMD-PNQ,2025-12-19,AMD,PNQ,2045,13602.8,INR,169,0.91,2298873.2,0,0,18000.0,PEAK_WEDDING,13602.8,2298873.2,0,INR,True
COK-ATQ,2025-12-19,COK,ATQ,2654,14534.37,INR,157,0.84,2281896.09,0,0,18000.0,PEAK_WEDDING,14534.37,2281896.09,0,INR,True
JAI-MAA,2025-12-19,JAI,MAA,2524,17460.31,INR,107,0.58,1868253.17,0,0,18000.0,PEAK_WEDDING,17460.31,1868253.17,0,INR,True
COK-PAT,2025-12-19,COK,PAT,2085,13478.07,INR,124,0.67,1671280.68,0,0,18000.0,PEAK_WEDDING,13478.07,1671280.68,0,INR,True
IXB-DEL,2025-12-19,IXB,DEL,1793,13634.56,INR,104,0.56,1417994.24,0,0,18000.0,PEAK_WEDDING,13634.56,1417994.24,0,INR,True
AMD-BHO,2025-12-19,AMD,BHO,2216,13838.6,INR,168,0.9,2324884.8,0,0,18000.0,PEAK_WEDDING,13838.6,2324884.8,0,INR,True
GOI-BLR,2025-12-19,GOI,BLR,2389,15873.23,INR,104,0.56,1650815.92,0,0,18000.0,PEAK_WEDDING,15873.23,1650815.92,0,INR,True
PNQ-JAI,2025-12-19,PNQ,JAI,860,8572.16,INR,102,0.55,874360.32,0,0,,PEAK_WEDDING,8572.16,874360.32,0,INR,False
AMD-DEL,2025-12-19,AMD,DEL,1974,159.17,USD,174,0.94,27695.58,0,0,18000.0,PEAK_WEDDING,13211.109999999999,2298733.14,0,INR,True
GAU-MAA,2025-12-19,GAU,MAA,1736,145.0,USD,153,0.82,22185.0,0,0,18000.0,PEAK_WEDDING,12035.0,1841355.0,0,INR,True
BOM-PNQ,2025-12-19,BOM,PNQ,891,7925.87,INR,147,0.79,1165102.89,0,0,,PEAK_WEDDING,7925.87,1165102.89,0,INR,False
BHO-BLR,2025-12-19,BHO,BLR,1146,9730.19,INR,143,0.77,1391417.17,0,0,,PEAK_WEDDING,9730.19,1391417.17,0,INR,False
DEL-HYD,2025-12-19,DEL,HYD,1586,9721.37,INR,111,0.6,1079072.07,0,0,18000.0,PEAK_WEDDING,9721.37,1079072.07,0,INR,True
PNQ-BOM,2025-12-19,PNQ,BOM,2508,18302.64,INR,147,0.79,2690488.08,0,0,18000.0,PEAK_WEDDING,18302.64,2690488.08,0,INR,True
BHO-MAA,2025-12-19,BHO,MAA,1267,10936.11,INR,166,0.89,1815394.26,0,0,,PEAK_WEDDING,10936.11,1815394.26,0,INR,False
PNQ-IXB,2025-12-19,PNQ,IXB,830,6629.75,INR,99,0.53,656345.25,0,0,,PEAK_WEDDING,6629.75,656345.25,0,INR,False
JAI-GOI,2025-12-19,JAI,GOI,2106,14115.83,INR,108,0.58,1524509.64,0,0,18000.0,PEAK_WEDDING,14115.83,1524509.64,0,INR,True
CCU-GAU,2025-12-19,CCU,GAU,1930,14583.16,INR,101,0.54,1472899.16,0,0,18000.0,PEAK_WEDDING,14583.16,1472899.16,0,INR,True
PNQ-GOI,2025-12-19,PNQ,GOI,586,7079.62,INR,130,0.7,920350.6,0,0,,PEAK_WEDDING,7079.62,920350.6,0,INR,False
AMD-COK,2025-12-19,AMD,COK,1878,14019.36,INR,134,0.72,1878594.24,0,0,18000.0,PEAK_WEDDING,14019.36,1878594.24,0,INR,True
DEL-COK,2025-12-19,DEL,COK,412,4849.45,INR,101,0.54,489794.45,0,0,,PEAK_WEDDING,4849.45,489794.45,0,INR,False
MAA-SXR,2025-12-19,MAA,SXR,2336,16372.67,INR,107,0.58,1751875.69,0,0,18000.0,PEAK_WEDDING,16372.67,1751875.69,0,INR,True
JAI-SXR,2025-12-19,JAI,SXR,355,5509.02,INR,169,0.91,931024.38,0,0,,PEAK_WEDDING,5509.02,931024.38,0,INR,False
GOI-VNS,2025-12-19,GOI,VNS,597,77.2,USD,134,0.72,10344.8,0,0,,PEAK_WEDDING,6407.6,858618.3999999999,0,INR,False
IXB-LKO,2025-12-19,IXB,LKO,2607,16508.7,INR,148,0.8,2443287.6,0,0,18000.0,PEAK_WEDDING,16508.7,2443287.6,0,INR,True
ATQ-GAU,2025-12-19,ATQ,GAU,2094,13617.59,INR,163,0.88,2219667.17,0,0,18000.0,PEAK_WEDDING,13617.59,2219667.17,0,INR,True
ATQ-HYD,2025-12-19,ATQ,HYD,2039,12240.85,INR,86,0.46,1052713.1,0,0,18000.0,PEAK_WEDDING,12240.85,1052713.1,0,INR,True
COK-MAA,2025-12-19,COK,MAA,2644,17010.04,INR,156,0.84,2653566.24,0,0,18000.0,PEAK_WEDDING,17010.04,2653566.24,0,INR,True
IXC-HYD,2025-12-19,IXC,HYD,1566,12640.57,INR,129,0.69,1630633.53,0,0,18000.0,PEAK_WEDDING,12640.57,1630633.53,0,INR,True
AMD-CCU,2025-12-19,AMD,CCU,1710,12724.79,INR,80,0.43,1017983.2,0,0,18000.0,PEAK_WEDDING,12724.79,1017983.2,0,INR,True
HYD-IXC,2025-12-19,HYD,IXC,716,84.29,USD,185,0.99,15593.65,0,0,,PEAK_WEDDING,6996.070000000001,1294272.95,0,INR,False
GAU-HYD,2025-12-19,GAU,HYD,2581,15946.71,INR,176,0.95,2806620.96,0,0,18000.0,PEAK_WEDDING,15946.71,2806620.96,0,INR,True
PAT-CCU,2025-12-19,PAT,CCU,493,5426.06,INR,122,0.66,661979.32,0,0,,PEAK_WEDDING,5426.06,661979.32,0,INR,False
PAT-GOI,2025-12-19,PAT,GOI,1901,14326.55,INR,156,0.84,2234941.8,0,0,18000.0,PEAK_WEDDING,14326.55,2234941.8,0,INR,True
VNS-IXB,2025-12-19,VNS,IXB,831,8384.63,INR,114,0.61,955847.82,0,0,,PEAK_WEDDING,8384.63,955847.82,0,INR,False
IXC-PNQ,2025-12-19,IXC,PNQ,1950,14659.77,INR,184,0.99,2697397.68,0,0,18000.0,PEAK_WEDDING,14659.77,2697397.68,0,INR,True
DEL-BHO,2025-12-19,DEL,BHO,2609,16518.16,INR,128,0.69,2114324.48,0,0,18000.0,PEAK_WEDDING,16518.16,2114324.48,0,INR,True
MAA-BLR,2025-12-19,MAA,BLR,644,7332.3,INR,150,0.81,1099845.0,0,0,,PEAK_WEDDING,7332.3,1099845.0,0,INR,False
GAU-BHO,2025-12-19,GAU,BHO,2354,17488.2,INR,182,0.98,3182852.4,0,0,18000.0,PEAK_WEDDING,17488.2,3182852.4,0,INR,True
JAI-CCU,2025-12-19,JAI,CCU,2789,15925.36,INR,165,0.89,2627684.4,0,0,18000.0,PEAK_WEDDING,15925.36,2627684.4,0,INR,True
IXC-COK,2025-12-19,IXC,COK,1568,135.0,USD,156,0.84,21060.0,0,0,18000.0,PEAK_WEDDING,11205.0,1747980.0,0,INR,True
GOI-PAT,2025-12-19,GOI,PAT,623,7332.63,INR,107,0.58,784591.41,0,0,,PEAK_WEDDING,7332.63,784591.41,0,INR,False
CCU-VNS,2025-12-19,CCU,VNS,2713,14953.9,INR,109,0.59,1629975.1,0,0,18000.0,PEAK_WEDDING,14953.9,1629975.1,0,INR,True
MAA-LKO,2025-12-19,MAA,LKO,636,7526.22,INR,117,0.63,880567.74,0,0,,PEAK_WEDDING,7526.22,880567.74,0,INR,False
SXR-GOI,2025-12-19,SXR,GOI,2579,16194.98,INR,85,0.46,1376573.3,0,0,18000.0,PEAK_WEDDING,16194.98,1376573.3,0,INR,True
DEL-LKO,2025-12-19,DEL,LKO,1454,9583.92,INR,184,0.99,1763441.28,0,0,,PEAK_WEDDING,9583.92,1763441.28,0,INR,False
ATQ-SXR,2025-12-19,ATQ,SXR,1568,135.0,USD,123,0.66,16605.0,0,0,18000.0,PEAK_WEDDING,11205.0,1378215.0,0,INR,True
IXC-AMD,2025-12-19,IXC,AMD,1819,13959.91,INR,167,0.9,2331304.97,0,0,18000.0,PEAK_WEDDING,13959.91,2331304.97,0,INR,True
BHO-GAU,2025-12-19,BHO,GAU,367,5660.0,INR,173,0.93,979180.0,0,0,,PEAK_WEDDING,5660.0,979180.0,0,INR,False
GOI-LKO,2025-12-19,GOI,LKO,1191,9823.49,INR,184,0.99,1807522.16,0,0,,PEAK_WEDDING,9823.49,1807522.16,0,INR,False
SXR-CCU,2025-12-19,SXR,CCU,1540,10865.93,INR,166,0.89,1803744.38,0,0,18000.0,PEAK_WEDDING,10865.93,1803744.38,0,INR,True
LKO-CCU,2025-12-19,LKO,CCU,1963,14585.15,INR,172,0.92,2508645.8,0,0,18000.0,PEAK_WEDDING,14585.15,2508645.8,0,INR,True
CCU-IXB,2025-12-19,CCU,IXB,672,7062.67,INR,156,0.84,1101776.52,0,0,,PEAK_WEDDING,7062.67,1101776.52,0,INR,False
PAT-PNQ,2025-12-19,PAT,PNQ,1831,14154.82,INR,80,0.43,1132385.6,0,0,18000.0,PEAK_WEDDING,14154.82,1132385.6,0,INR,True
VNS-GAU,2025-12-19,VNS,GAU,1020,9497.21,INR,146,0.78,1386592.66,0,0,,PEAK_WEDDING,9497.21,1386592.66,0,INR,False
COK-LKO,2025-12-19,COK,LKO,1909,14789.27,INR,118,0.63,1745133.86,0,0,18000.0,PEAK_WEDDING,14789.27,1745133.86,0,INR,True
AMD-BLR,2025-12-19,AMD,BLR,2289,15056.21,INR,136,0.73,2047644.56,0,0,18000.0,PEAK_WEDDING,15056.21,2047644.56,0,INR,True
DEL-CCU,2025-12-19,DEL,CCU,717,6325.74,INR,128,0.69,809694.72,0,0,,PEAK_WEDDING,6325.74,809694.72,0,INR,False
GAU-PNQ,2025-12-19,GAU,PNQ,2426,14824.02,INR,87,0.47,1289689.74,0,0,18000.0,PEAK_WEDDING,14824.02,1289689.74,0,INR,True
AMD-PAT,2025-12-19,AMD,PAT,1403,11299.64,INR,136,0.73,1536751.04,0,0,,PEAK_WEDDING,11299.64,1536751.04,0,INR,False
JAI-AMD,2025-12-19,JAI,AMD,909,7372.96,INR,112,0.6,825771.52,0,0,,PEAK_WEDDING,7372.96,825771.52,0,INR,False
GAU-JAI,2025-12-19,GAU,JAI,2048,12313.67,INR,86,0.46,1058975.62,0,0,18000.0,PEAK_WEDDING,12313.67,1058975.62,0,INR,True
MAA-IXC,2025-12-19,MAA,IXC,2706,18720.62,INR,100,0.54,1872062.0,0,0,18000.0,PEAK_WEDDING,18720.62,1872062.0,0,INR,True
SXR-AMD,2025-12-19,SXR,AMD,2138,168.93,USD,108,0.58,18244.44,0,0,18000.0,PEAK_WEDDING,14021.19,1514288.5199999998,0,INR,True
BLR-AMD,2025-12-19,BLR,AMD,2450,15851.89,INR,142,0.76,2250968.38,0,0,18000.0,PEAK_WEDDING,15851.89,2250968.38,0,INR,True
IXC-DEL,2025-12-19,IXC,DEL,977,8386.8,INR,150,0.81,1258020.0,0,0,,PEAK_WEDDING,8386.8,1258020.0,0,INR,False
COK-DEL,2025-12-19,COK,DEL,1520,11736.92,INR,122,0.66,1431904.24,0,0,18000.0,PEAK_WEDDING,11736.92,1431904.24,0,INR,True
JAI-PAT,2025-12-19,JAI,PAT,395,5140.79,INR,124,0.67,637457.96,0,0,,PEAK_WEDDING,5140.79,637457.96,0,INR,False
GAU-IXC,2025-12-19,GAU,IXC,1318,10521.79,INR,110,0.59,1157396.9,0,0,,PEAK_WEDDING,10521.79,1157396.9,0,INR,False
SXR-HYD,2025-12-19,SXR,HYD,1421,10290.81,INR,97,0.52,998208.57,0,0,,PEAK_WEDDING,10290.81,998208.57,0,INR,False
GAU-BLR,2025-12-19,GAU,BLR,908,7849.79,INR,129,0.69,1012622.91,0,0,,PEAK_WEDDING,7849.79,1012622.91,0,INR,False
PAT-GAU,2025-12-19,PAT,GAU,746,6161.09,INR,109,0.59,671558.81,0,0,,PEAK_WEDDING,6161.09,671558.81,0,INR,False
COK-GOI,2025-12-19,COK,GOI,2645,199.11,USD,90,0.48,17919.9,0,0,18000.0,PEAK_WEDDING,16526.13,1487351.7000000002,0,INR,True
ATQ-BLR,2025-12-19,ATQ,BLR,2134,12747.19,INR,160,0.86,2039550.4,0,0,18000.0,PEAK_WEDDING,12747.19,2039550.4,0,INR,True
PNQ-IXC,2025-12-19,PNQ,IXC,2158,12901.43,INR,176,0.95,2270651.68,0,0,18000.0,PEAK_WEDDING,12901.43,2270651.68,0,INR,True
SXR-IXB,2025-12-19,SXR,IXB,1238,9969.14,INR,146,0.78,1455494.44,0,0,,PEAK_WEDDING,9969.14,1455494.44,0,INR,False
COK-SXR,2025-12-19,COK,SXR,1313,9174.19,INR,122,0.66,1119251.18,0,0,,PEAK_WEDDING,9174.19,1119251.18,0,INR,False
BLR-VNS,2025-12-19,BLR,VNS,1992,14173.87,INR,101,0.54,1431560.87,0,0,18000.0,PEAK_WEDDING,14173.87,1431560.87,0,INR,True
CCU-GOI,2025-12-19,CCU,GOI,1912,11204.21,INR,85,0.46,952357.85,0,0,18000.0,PEAK_WEDDING,11204.21,952357.85,0,INR,True
GAU-VNS,2025-12-19,GAU,VNS,1480,12078.36,INR,133,0.72,1606421.88,0,0,,PEAK_WEDDING,12078.36,1606421.88,0,INR,False
IXB-PAT,2025-12-19,IXB,PAT,1013,8766.28,INR,96,0.52,841562.88,0,0,,PEAK_WEDDING,8766.28,841562.88,0,INR,False
IXC-GAU,2025-12-19,IXC,GAU,1253,10347.61,INR,126,0.68,1303798.86,0,0,,PEAK_WEDDING,10347.61,1303798.86,0,INR,False
PNQ-PAT,2025-12-19,PNQ,PAT,1313,11394.98,INR,167,0.9,1902961.66,0,0,,PEAK_WEDDING,11394.98,1902961.66,0,INR,False
BOM-VNS,2025-12-19,BOM,VNS,2076,12722.4,INR,123,0.66,1564855.2,0,0,18000.0,PEAK_WEDDING,12722.4,1564855.2,0,INR,True
ATQ-PAT,2025-12-19,ATQ,PAT,1659,11022.26,INR,100,0.54,1102226.0,0,0,18000.0,PEAK_WEDDING,11022.26,1102226.0,0,INR,True
IXC-BHO,2025-12-19,IXC,BHO,611,6178.77,INR,178,0.96,1099821.06,0,0,,PEAK_WEDDING,6178.77,1099821.06,0,INR,False
CCU-MAA,2025-12-19,CCU,MAA,346,5615.3,INR,172,0.92,965831.6,0,0,,PEAK_WEDDING,5615.3,965831.6,0,INR,False
SXR-MAA,2025-12-19,SXR,MAA,621,5736.48,INR,148,0.8,848999.04,0,0,,PEAK_WEDDING,5736.48,848999.04,0,INR,False
LKO-JAI,2025-12-19,LKO,JAI,1099,8737.28,INR,159,0.85,1389227.52,0,0,,PEAK_WEDDING,8737.28,1389227.52,0,INR,False
GAU-CCU,2025-12-19,GAU,CCU,496,6800.49,INR,128,0.69,870462.72,0,0,,PEAK_WEDDING,6800.49,870462.72,0,INR,False
CCU-SXR,2025-12-19,CCU,SXR,810,8375.04,INR,92,0.49,770503.68,0,0,,PEAK_WEDDING,8375.04,770503.68,0,INR,False
BLR-JAI,2025-12-19,BLR,JAI,2390,14873.81,INR,106,0.57,1576623.86,0,0,18000.0,PEAK_WEDDING,14873.81,1576623.86,0,INR,True
BLR-COK,2025-12-19,BLR,COK,773,6722.7,INR,148,0.8,994959.6,0,0,,PEAK_WEDDING,6722.7,994959.6,0,INR,False
MAA-BHO,2025-12-19,MAA,BHO,725,7317.99,INR,91,0.49,665937.09,0,0,,PEAK_WEDDING,7317.99,665937.09,0,INR,False
GOI-SXR,2025-12-19,GOI,SXR,1194,9336.95,INR,133,0.72,1241814.35,0,0,,PEAK_WEDDING,9336.95,1241814.35,0,INR,False
DEL-GOI,2025-12-19,DEL,GOI,1065,9925.98,INR,152,0.82,1508748.96,0,0,,PEAK_WEDDING,9925.98,1508748.96,0,INR,False
PAT-ATQ,2025-12-19,PAT,ATQ,1168,9978.06,INR,164,0.88,1636401.84,0,0,,PEAK_WEDDING,9978.06,1636401.84,0,INR,False
MAA-DEL,2025-12-19,MAA,DEL,2576,16764.73,INR,171,0.92,2866768.83,0,0,18000.0,PEAK_WEDDING,16764.73,2866768.83,0,INR,True
JAI-PNQ,2025-12-19,JAI,PNQ,1625,11881.96,INR,153,0.82,1817939.88,0,0,18000.0,PEAK_WEDDING,11881.96,1817939.88,0,INR,True
ATQ-AMD,2025-12-20,ATQ,AMD,1598,11389.15,INR,105,0.56,1195860.75,0,0,18000.0,PEAK_WEDDING,11389.15,1195860.75,0,INR,True
JAI-PAT,2025-12-20,JAI,PAT,358,6054.97,INR,163,0.88,986960.11,0,0,,PEAK_WEDDING,6054.97,986960.11,0,INR,False
IXC-AMD,2025-12-20,IXC,AMD,1369,10176.94,INR,169,0.91,1719902.86,0,0,,PEAK_WEDDING,10176.94,1719902.86,0,INR,False
COK-AMD,2025-12-20,COK,AMD,1872,14371.17,INR,116,0.62,1667055.72,0,0,18000.0,PEAK_WEDDING,14371.17,1667055.72,0,INR,True
IXC-IXB,2025-12-20,IXC,IXB,1708,11149.93,INR,152,0.82,1694789.36,0,0,18000.0,PEAK_WEDDING,11149.93,1694789.36,0,INR,True
JAI-CCU,2025-12-20,JAI,CCU,1465,9250.19,INR,156,0.84,1443029.64,0,0,,PEAK_WEDDING,9250.19,1443029.64,0,INR,False
SXR-VNS,2025-12-20,SXR,VNS,940,9276.03,INR,178,0.96,1651133.34,0,0,,PEAK_WEDDING,9276.03,1651133.34,0,INR,False
HYD-COK,2025-12-20,HYD,COK,1660,12037.92,INR,110,0.59,1324171.2,0,0,18000.0,PEAK_WEDDING,12037.92,1324171.2,0,INR,True
CCU-MAA,2025-12-20,CCU,MAA,2774,15889.07,INR,83,0.45,1318792.81,0,0,18000.0,PEAK_WEDDING,15889.07,1318792.81,0,INR,True
BLR-HYD,2025-12-20,BLR,HYD,2514,17086.94,INR,104,0.56,1777041.76,0,0,18000.0,PEAK_WEDDING,17086.94,1777041.76,0,INR,True
MAA-BLR,2025-12-20,MAA,BLR,376,5322.59,INR,175,0.94,931453.25,0,0,,PEAK_WEDDING,5322.59,931453.25,0,INR,False
COK-PNQ,2025-12-20,COK,PNQ,2432,15208.86,INR,97,0.52,1475259.42,0,0,18000.0,PEAK_WEDDING,15208.86,1475259.42,0,INR,True
PNQ-LKO,2025-12-20,PNQ,LKO,2100,12887.09,INR,179,0.96,2306789.11,0,0,18000.0,PEAK_WEDDING,12887.09,2306789.11,0,INR,True
SXR-JAI,2025-12-20,SXR,JAI,2746,16298.15,INR,99,0.53,1613516.85,0,0,18000.0,PEAK_WEDDING,16298.15,1613516.85,0,INR,True
LKO-GAU,2025-12-20,LKO,GAU,2426,13482.85,INR,90,0.48,1213456.5,0,0,18000.0,PEAK_WEDDING,13482.85,1213456.5,0,INR,True
LKO-AMD,2025-12-20,LKO,AMD,1693,10990.83,INR,102,0.55,1121064.66,0,0,18000.0,PEAK_WEDDING,10990.83,1121064.66,0,INR,True
SXR-CCU,2025-12-20,SXR,CCU,1629,12931.73,INR,184,0.99,2379438.32,0,0,18000.0,PEAK_WEDDING,12931.73,2379438.32,0,INR,True
GAU-IXC,2025-12-20,GAU,IXC,2191,14461.03,INR,80,0.43,1156882.4,0,0,18000.0,PEAK_WEDDING,14461.03,1156882.4,0,INR,True
VNS-CCU,2025-12-20,VNS,CCU,1841,13462.68,INR,134,0.72,1803999.12,0,0,18000.0,PEAK_WEDDING,13462.68,1803999.12,0,INR,True
DEL-GAU,2025-12-20,DEL,GAU,2282,13147.63,INR,96,0.52,1262172.48,0,0,18000.0,PEAK_WEDDING,13147.63,1262172.48,0,INR,True
BLR-DEL,2025-12-20,BLR,DEL,368,4550.87,INR,103,0.55,468739.61,0,0,,PEAK_WEDDING,4550.87,468739.61,0,INR,False
BOM-BLR,2025-12-20,BOM,BLR,2003,14055.5,INR,110,0.59,1546105.0,0,0,18000.0,PEAK_WEDDING,14055.5,1546105.0,0,INR,True
MAA-GAU,2025-12-20,MAA,GAU,1057,8914.03,INR,145,0.78,1292534.35,0,0,,PEAK_WEDDING,8914.03,1292534.35,0,INR,False
PNQ-IXB,2025-12-20,PNQ,IXB,2687,16110.87,INR,162,0.87,2609960.94,0,0,18000.0,PEAK_WEDDING,16110.87,2609960.94,0,INR,True
PNQ-JAI,2025-12-20,PNQ,JAI,1439,9864.84,INR,81,0.44,799052.04,0,0,,PEAK_WEDDING,9864.84,799052.04,0,INR,False
HYD-JAI,2025-12-20,HYD,JAI,862,92.98,USD,155,0.83,14411.9,0,0,,PEAK_WEDDING,7717.34,1196187.7,0,INR,False
GAU-AMD,2025-12-20,GAU,AMD,802,6572.38,INR,139,0.75,913560.82,0,0,,PEAK_WEDDING,6572.38,913560.82,0,INR,False
SXR-PAT,2025-12-20,SXR,PAT,2346,17218.13,INR,81,0.44,1394668.53,0,0,18000.0,PEAK_WEDDING,17218.13,1394668.53,0,INR,True
CCU-HYD,2025-12-20,CCU,HYD,594,6402.31,INR,102,0.55,653035.62,0,0,,PEAK_WEDDING,6402.31,653035.62,0,INR,False
BHO-VNS,2025-12-20,BHO,VNS,1522,12015.1,INR,176,0.95,2114657.6,0,0,18000.0,PEAK_WEDDING,12015.1,2114657.6,0,INR,True
BHO-ATQ,2025-12-20,BHO,ATQ,974,9165.53,INR,140,0.75,1283174.2,0,0,,PEAK_WEDDING,9165.53,1283174.2,0,INR,False
GAU-PNQ,2025-12-20,GAU,PNQ,2566,15609.8,INR,180,0.97,2809764.0,0,0,18000.0,PEAK_WEDDING,15609.8,2809764.0,0,INR,True
CCU-PNQ,2025-12-20,CCU,PNQ,1916,11534.99,INR,88,0.47,1015079.12,0,0,18000.0,PEAK_WEDDING,11534.99,1015079.12,0,INR,True
IXC-GOI,2025-12-20,IXC,GOI,2732,16123.38,INR,161,0.87,2595864.18,0,0,18000.0,PEAK_WEDDING,16123.38,2595864.18,0,INR,True
BHO-HYD,2025-12-20,BHO,HYD,1450,9260.64,INR,178,0.96,1648393.92,0,0,,PEAK_WEDDING,9260.64,1648393.92,0,INR,False
BLR-AMD,2025-12-20,BLR,AMD,1987,13394.31,INR,148,0.8,1982357.88,0,0,18000.0,PEAK_WEDDING,13394.31,1982357.88,0,INR,True
GOI-COK,2025-12-20,GOI,COK,2765,16087.89,INR,83,0.45,1335294.87,0,0,18000.0,PEAK_WEDDING,16087.89,1335294.87,0,INR,True
BLR-COK,2025-12-20,BLR,COK,2439,16301.52,INR,110,0.59,1793167.2,0,0,18000.0,PEAK_WEDDING,16301.52,1793167.2,0,INR,True
AMD-SXR,2025-12-20,AMD,SXR,2564,14459.17,INR,164,0.88,2371303.88,0,0,18000.0,PEAK_WEDDING,14459.17,2371303.88,0,INR,True
VNS-BHO,2025-12-20,VNS,BHO,1039,7457.68,INR,130,0.7,969498.4,0,0,,PEAK_WEDDING,7457.68,969498.4,0,INR,False
PNQ-CCU,2025-12-20,PNQ,CCU,2341,13364.11,INR,130,0.7,1737334.3,0,0,18000.0,PEAK_WEDDING,13364.11,1737334.3,0,INR,True
BHO-COK,2025-12-20,BHO,COK,1121,8344.45,INR,117,0.63,976300.65,0,0,,PEAK_WEDDING,8344.45,976300.65,0,INR,False
DEL-COK,2025-12-20,DEL,COK,335,61.61,USD,178,0.96,10966.58,0,0,,PEAK_WEDDING,5113.63,910226.14,0,INR,False
CCU-VNS,2025-12-20,CCU,VNS,1620,10354.77,INR,88,0.47,911219.76,0,0,18000.0,PEAK_WEDDING,10354.77,911219.76,0,INR,True
GOI-BHO,2025-12-20,GOI,BHO,896,95.0,USD,87,0.47,8265.0,0,0,,PEAK_WEDDING,7885.0,685995.0,0,INR,False
SXR-GOI,2025-12-20,SXR,GOI,1996,13610.23,INR,91,0.49,1238530.93,0,0,18000.0,PEAK_WEDDING,13610.23,1238530.93,0,INR,True
GAU-PAT,2025-12-20,GAU,PAT,2732,17582.48,INR,145,0.78,2549459.6,0,0,18000.0,PEAK_WEDDING,17582.48,2549459.6,0,INR,True
IXC-PNQ,2025-12-20,IXC,PNQ,1256,11152.27,INR,182,0.98,2029713.14,0,0,,PEAK_WEDDING,11152.27,2029713.14,0,INR,False
BLR-GOI,2025-12-20,BLR,GOI,1103,9159.21,INR,159,0.85,1456314.39,0,0,,PEAK_WEDDING,9159.21,1456314.39,0,INR,False
DEL-BOM,2025-12-20,DEL,BOM,1620,12207.55,INR,125,0.67,1525943.75,0,0,18000.0,PEAK_WEDDING,12207.55,1525943.75,0,INR,True
