incident_id,airline,incident_date,incident_type,severity,flights_affected,resolution_hrs,reported_to_dgca,news_coverage,source,reported_to_dgca_missing_flag
INC-01457,AirIndia,2025-12-30,TECHNICAL,LOW,18,15.7,True,False,DGCA_FEED,False
INC-01458,AirIndia,2025-12-23,WEATHER,HIGH,27,31.5,True,True,DGCA_FEED,False
INC-01459,AirIndia,2025-12-05,TECHNICAL,MEDIUM,14,6.8,,True,AIRLINE_REPORT,True
INC-01460,SpiceJet,2025-12-01,CREW_SHORTAGE,CRITICAL,39,55.6,True,False,DGCA_FEED,False
INC-01461,IndiGo,2025-12-03,CREW_SHORTAGE,LOW,11,19.0,True,True,DGCA_FEED,False
INC-01462,SpiceJet,2025-12-01,WEATHER,HIGH,9,58.5,True,True,NEWS_SCRAPE,False
INC-01463,IndiGo,2025-12-08,WEATHER,HIGH,20,58.6,False,True,DGCA_FEED,False
INC-01464,SpiceJet,2025-11-16,CREW_SHORTAGE,MEDIUM,32,58.9,,False,DGCA_FEED,True
INC-01465,AkasaAir,2025-12-21,BAGGAGE,CRITICAL,10,29.0,False,False,AIRLINE_REPORT,False
INC-01466,AkasaAir,2025-12-25,PASSENGER_COMPLAINT,LOW,17,15.4,,True,NEWS_SCRAPE,True
INC-01467,SpiceJet,2025-12-11,SLOT_MISS,CRITICAL,23,29.3,False,True,NEWS_SCRAPE,False
INC-01468,Vistara,2025-11-23,BAGGAGE,CRITICAL,20,4.0,False,True,AIRLINE_REPORT,False
INC-01469,AkasaAir,2025-12-04,BAGGAGE,MEDIUM,32,36.5,True,False,AIRLINE_REPORT,False
INC-01470,AkasaAir,2025-12-11,WEATHER,LOW,31,8.1,,False,DGCA_FEED,True
INC-01471,SpiceJet,2025-12-30,BAGGAGE,LOW,11,50.0,True,True,NEWS_SCRAPE,False
INC-01472,IndiGo,2025-12-28,ATC_DELAY,HIGH,34,15.9,False,False,DGCA_FEED,False
INC-01473,SpiceJet,2025-12-18,SLOT_MISS,CRITICAL,43,55.3,False,False,NEWS_SCRAPE,False
INC-01474,AkasaAir,2025-12-12,TECHNICAL,LOW,10,34.8,,False,AIRLINE_REPORT,True
INC-01475,AirIndia,2025-11-10,CREW_SHORTAGE,CRITICAL,35,4.6,,True,NEWS_SCRAPE,True
INC-01476,IndiGo,2025-11-17,CREW_SHORTAGE,CRITICAL,8,43.6,True,False,NEWS_SCRAPE,False
INC-01477,SpiceJet,2025-11-04,ATC_DELAY,MEDIUM,4,69.9,,True,AIRLINE_REPORT,True
INC-01478,AirIndia,2025-11-25,TECHNICAL,HIGH,20,33.5,False,False,NEWS_SCRAPE,False
INC-01479,IndiGo,2025-11-10,BAGGAGE,CRITICAL,32,43.3,True,False,DGCA_FEED,False
INC-01480,IndiGo,2025-12-19,SLOT_MISS,HIGH,23,17.5,False,False,AIRLINE_REPORT,False
INC-01481,SpiceJet,2025-12-19,WEATHER,CRITICAL,13,66.3,False,False,DGCA_FEED,False
INC-01482,AkasaAir,2025-11-29,TECHNICAL,HIGH,19,59.8,,False,AIRLINE_REPORT,True
INC-01483,SpiceJet,2025-11-18,CREW_SHORTAGE,MEDIUM,26,9.0,,False,AIRLINE_REPORT,True
INC-01484,AkasaAir,2025-12-25,CREW_SHORTAGE,HIGH,5,4.4,False,True,DGCA_FEED,False
INC-01485,AirIndia,2025-12-20,PASSENGER_COMPLAINT,CRITICAL,32,48.6,,True,DGCA_FEED,True
INC-01486,SpiceJet,2025-12-26,BAGGAGE,LOW,2,31.9,True,True,AIRLINE_REPORT,False
INC-01487,Vistara,2025-12-20,SLOT_MISS,LOW,14,31.3,,False,DGCA_FEED,True
INC-01488,Vistara,2025-11-07,CREW_SHORTAGE,MEDIUM,26,66.2,True,False,NEWS_SCRAPE,False
INC-01489,AirIndia,2025-12-27,TECHNICAL,MEDIUM,45,57.0,,False,NEWS_SCRAPE,True
INC-01490,SpiceJet,2025-11-12,ATC_DELAY,MEDIUM,10,29.5,,False,AIRLINE_REPORT,True
INC-01491,SpiceJet,2025-12-10,TECHNICAL,LOW,5,47.7,False,False,DGCA_FEED,False
INC-01492,SpiceJet,2025-11-15,SLOT_MISS,LOW,11,1.1,,True,DGCA_FEED,True
INC-01493,AkasaAir,2025-12-18,ATC_DELAY,MEDIUM,24,13.2,True,True,DGCA_FEED,False
INC-01494,IndiGo,2025-12-24,SLOT_MISS,CRITICAL,17,26.6,True,False,AIRLINE_REPORT,False
INC-01495,SpiceJet,2025-12-21,SLOT_MISS,HIGH,35,36.1,True,True,DGCA_FEED,False
INC-01496,AirIndia,2025-11-17,ATC_DELAY,HIGH,40,52.3,True,True,NEWS_SCRAPE,False
INC-01497,Vistara,2025-11-22,CREW_SHORTAGE,HIGH,4,4.7,False,True,AIRLINE_REPORT,False
INC-01498,IndiGo,2025-11-22,SLOT_MISS,LOW,2,20.8,,False,NEWS_SCRAPE,True
INC-01499,IndiGo,2025-12-16,BAGGAGE,MEDIUM,21,6.7,True,False,DGCA_FEED,False
INC-01500,AirIndia,2025-12-05,WEATHER,MEDIUM,43,2.9,True,False,AIRLINE_REPORT,False
INC-01501,IndiGo,2025-11-10,PASSENGER_COMPLAINT,MEDIUM,20,1.9,,True,AIRLINE_REPORT,True
INC-01502,IndiGo,2025-11-04,BAGGAGE,LOW,16,63.2,False,False,NEWS_SCRAPE,False
INC-01503,Vistara,2025-11-14,BAGGAGE,CRITICAL,44,50.9,True,True,DGCA_FEED,False
INC-01504,SpiceJet,2025-11-23,SLOT_MISS,LOW,23,35.8,True,True,NEWS_SCRAPE,False
INC-01505,IndiGo,2025-12-09,WEATHER,CRITICAL,31,68.1,False,True,DGCA_FEED,False
INC-01506,Vistara,2025-11-05,PASSENGER_COMPLAINT,LOW,8,31.8,,True,AIRLINE_REPORT,True
INC-01507,Vistara,2025-11-17,WEATHER,MEDIUM,9,60.7,True,False,NEWS_SCRAPE,False
INC-01508,Vistara,2025-12-11,ATC_DELAY,HIGH,31,57.8,False,True,AIRLINE_REPORT,False
INC-01509,AkasaAir,2025-12-25,TECHNICAL,HIGH,21,32.1,True,True,DGCA_FEED,False
INC-01510,SpiceJet,2025-12-24,CREW_SHORTAGE,LOW,9,50.0,True,False,AIRLINE_REPORT,False
INC-01511,SpiceJet,2025-12-25,ATC_DELAY,HIGH,9,4.9,True,False,NEWS_SCRAPE,False
INC-01512,Vistara,2025-12-26,BAGGAGE,LOW,21,18.2,,False,DGCA_FEED,True
INC-01513,IndiGo,2025-12-12,TECHNICAL,HIGH,4,36.2,,True,AIRLINE_REPORT,True
INC-01514,Vistara,2025-11-23,BAGGAGE,CRITICAL,24,71.1,,True,AIRLINE_REPORT,True
INC-01515,AirIndia,2025-12-28,WEATHER,HIGH,26,52.4,,True,AIRLINE_REPORT,True
INC-01516,IndiGo,2025-12-11,CREW_SHORTAGE,HIGH,43,69.9,False,True,AIRLINE_REPORT,False
INC-01517,AirIndia,2025-12-22,TECHNICAL,HIGH,29,60.9,False,True,NEWS_SCRAPE,False
INC-01518,IndiGo,2025-12-26,WEATHER,MEDIUM,13,70.9,,True,NEWS_SCRAPE,True
INC-01519,AirIndia,2025-12-29,TECHNICAL,HIGH,24,59.0,False,True,DGCA_FEED,False
INC-01520,AirIndia,2025-11-27,CREW_SHORTAGE,LOW,34,4.2,True,False,NEWS_SCRAPE,False
INC-01521,AkasaAir,2025-11-14,ATC_DELAY,MEDIUM,33,16.1,False,True,DGCA_FEED,False
INC-01522,SpiceJet,2025-12-29,CREW_SHORTAGE,HIGH,14,1.6,False,True,DGCA_FEED,False
INC-01523,AirIndia,2025-11-10,ATC_DELAY,MEDIUM,31,18.8,False,True,NEWS_SCRAPE,False
INC-01524,Vistara,2025-11-26,PASSENGER_COMPLAINT,CRITICAL,28,5.3,,True,DGCA_FEED,True
INC-01525,AirIndia,2025-12-30,CREW_SHORTAGE,MEDIUM,2,26.3,,False,AIRLINE_REPORT,True
INC-01526,IndiGo,2025-12-28,BAGGAGE,CRITICAL,12,13.3,,False,NEWS_SCRAPE,True
INC-01527,SpiceJet,2025-11-27,TECHNICAL,LOW,14,34.6,,False,DGCA_FEED,True
INC-01528,AkasaAir,2025-11-10,ATC_DELAY,LOW,5,30.0,True,True,DGCA_FEED,False
INC-01529,SpiceJet,2025-12-02,ATC_DELAY,HIGH,40,12.1,False,False,NEWS_SCRAPE,False
INC-01530,SpiceJet,2025-12-10,SLOT_MISS,CRITICAL,41,12.8,,False,NEWS_SCRAPE,True
INC-01531,AkasaAir,2025-12-09,PASSENGER_COMPLAINT,HIGH,36,27.7,,True,AIRLINE_REPORT,True
INC-01532,AkasaAir,2025-12-17,SLOT_MISS,LOW,31,57.2,False,False,AIRLINE_REPORT,False
INC-01533,SpiceJet,2025-11-02,CREW_SHORTAGE,MEDIUM,42,61.6,,False,NEWS_SCRAPE,True
INC-01534,IndiGo,2025-11-11,TECHNICAL,CRITICAL,15,54.9,True,True,DGCA_FEED,False
INC-01535,SpiceJet,2025-11-05,ATC_DELAY,MEDIUM,21,56.4,,True,DGCA_FEED,True
INC-01536,AirIndia,2025-12-02,ATC_DELAY,HIGH,44,35.7,False,False,AIRLINE_REPORT,False
INC-01537,IndiGo,2025-12-27,TECHNICAL,CRITICAL,21,44.9,True,True,DGCA_FEED,False
INC-01538,IndiGo,2025-11-11,BAGGAGE,HIGH,13,61.5,False,True,NEWS_SCRAPE,False
INC-01539,SpiceJet,2025-12-25,SLOT_MISS,MEDIUM,16,2.4,True,True,DGCA_FEED,False
INC-01540,SpiceJet,2025-11-18,WEATHER,MEDIUM,44,21.0,False,True,AIRLINE_REPORT,False
INC-01541,SpiceJet,2025-12-08,TECHNICAL,CRITICAL,44,56.3,True,True,DGCA_FEED,False
INC-01542,AirIndia,2025-12-18,TECHNICAL,LOW,25,53.7,True,False,DGCA_FEED,False
INC-01543,SpiceJet,2025-11-02,WEATHER,HIGH,36,34.7,False,False,AIRLINE_REPORT,False
INC-01544,AirIndia,2025-12-23,BAGGAGE,LOW,23,48.1,True,True,NEWS_SCRAPE,False
INC-01545,Vistara,2025-11-29,ATC_DELAY,HIGH,6,12.6,False,False,DGCA_FEED,False
INC-01546,IndiGo,2025-12-10,ATC_DELAY,MEDIUM,20,65.1,True,True,NEWS_SCRAPE,False
INC-01547,IndiGo,2025-11-13,PASSENGER_COMPLAINT,LOW,45,47.0,,True,AIRLINE_REPORT,True
INC-01548,AirIndia,2025-12-22,BAGGAGE,HIGH,10,6.9,True,False,AIRLINE_REPORT,False
INC-01549,IndiGo,2025-12-24,PASSENGER_COMPLAINT,LOW,30,4.4,True,False,DGCA_FEED,False
INC-01550,AirIndia,2025-12-10,SLOT_MISS,MEDIUM,37,51.5,True,False,DGCA_FEED,False
INC-01551,IndiGo,2025-11-27,ATC_DELAY,HIGH,31,11.3,False,False,DGCA_FEED,False
INC-01552,AirIndia,2025-12-23,ATC_DELAY,CRITICAL,38,8.4,False,True,DGCA_FEED,False
INC-01553,AirIndia,2025-11-21,PASSENGER_COMPLAINT,CRITICAL,6,60.0,True,True,AIRLINE_REPORT,False
INC-01554,AirIndia,2025-11-01,PASSENGER_COMPLAINT,MEDIUM,19,34.6,False,True,DGCA_FEED,False
INC-01555,AkasaAir,2025-11-24,ATC_DELAY,LOW,27,45.2,True,False,NEWS_SCRAPE,False
INC-01556,IndiGo,2025-11-19,CREW_SHORTAGE,MEDIUM,8,40.4,,True,DGCA_FEED,True
INC-01557,AirIndia,2025-12-26,WEATHER,HIGH,9,20.4,,True,NEWS_SCRAPE,True
INC-01558,AkasaAir,2025-11-18,PASSENGER_COMPLAINT,CRITICAL,9,55.2,True,False,NEWS_SCRAPE,False
INC-01559,IndiGo,2025-12-05,CREW_SHORTAGE,LOW,13,60.7,True,False,NEWS_SCRAPE,False
INC-01560,IndiGo,2025-11-12,ATC_DELAY,HIGH,19,13.5,False,True,NEWS_SCRAPE,False
INC-01561,IndiGo,2025-11-19,TECHNICAL,MEDIUM,39,9.3,False,False,NEWS_SCRAPE,False
INC-01562,Vistara,2025-12-29,TECHNICAL,MEDIUM,16,13.2,False,False,DGCA_FEED,False
INC-01563,IndiGo,2025-12-29,BAGGAGE,CRITICAL,45,3.7,,False,AIRLINE_REPORT,True
INC-01564,SpiceJet,2025-11-07,ATC_DELAY,CRITICAL,31,19.4,True,False,NEWS_SCRAPE,False
INC-01565,AkasaAir,2025-12-17,CREW_SHORTAGE,LOW,17,50.4,,False,DGCA_FEED,True
INC-01566,SpiceJet,2025-11-03,SLOT_MISS,LOW,21,28.5,,False,AIRLINE_REPORT,True
INC-01567,SpiceJet,2025-11-01,TECHNICAL,CRITICAL,4,53.8,False,True,AIRLINE_REPORT,False
INC-01568,IndiGo,2025-11-01,PASSENGER_COMPLAINT,CRITICAL,22,35.2,True,False,NEWS_SCRAPE,False
INC-01569,AkasaAir,2025-12-20,PASSENGER_COMPLAINT,LOW,10,41.8,True,True,NEWS_SCRAPE,False
INC-01570,IndiGo,2025-12-14,PASSENGER_COMPLAINT,MEDIUM,26,2.1,False,False,NEWS_SCRAPE,False
INC-01571,Vistara,2025-11-08,ATC_DELAY,LOW,43,11.6,True,True,NEWS_SCRAPE,False
INC-01572,Vistara,2025-11-05,WEATHER,HIGH,43,59.9,,True,DGCA_FEED,True
INC-01573,AkasaAir,2025-12-22,CREW_SHORTAGE,HIGH,44,31.4,False,True,NEWS_SCRAPE,False
INC-01574,IndiGo,2025-11-04,PASSENGER_COMPLAINT,LOW,9,35.8,,False,DGCA_FEED,True
INC-01575,IndiGo,2025-12-13,PASSENGER_COMPLAINT,HIGH,10,26.8,True,True,AIRLINE_REPORT,False
INC-01576,AirIndia,2025-11-26,ATC_DELAY,MEDIUM,23,7.6,False,True,DGCA_FEED,False
INC-01577,IndiGo,2025-12-19,ATC_DELAY,MEDIUM,38,53.8,False,True,NEWS_SCRAPE,False
INC-01578,AirIndia,2025-12-06,PASSENGER_COMPLAINT,HIGH,14,0.6,,False,DGCA_FEED,True
INC-01579,IndiGo,2025-11-14,SLOT_MISS,MEDIUM,31,45.4,True,True,AIRLINE_REPORT,False
INC-01580,IndiGo,2025-12-14,PASSENGER_COMPLAINT,HIGH,17,4.9,False,True,NEWS_SCRAPE,False
INC-01581,IndiGo,2025-11-24,CREW_SHORTAGE,HIGH,24,54.8,True,True,DGCA_FEED,False
INC-01582,Vistara,2025-11-19,CREW_SHORTAGE,MEDIUM,24,11.4,True,True,AIRLINE_REPORT,False
INC-01583,IndiGo,2025-12-10,WEATHER,LOW,24,40.0,False,True,NEWS_SCRAPE,False
INC-01584,AirIndia,2025-12-02,SLOT_MISS,HIGH,14,47.5,False,True,DGCA_FEED,False
INC-01585,AkasaAir,2025-12-06,WEATHER,CRITICAL,12,56.0,False,False,NEWS_SCRAPE,False
INC-01586,SpiceJet,2025-11-09,PASSENGER_COMPLAINT,LOW,14,18.6,True,False,AIRLINE_REPORT,False
INC-01587,Vistara,2025-12-13,WEATHER,MEDIUM,7,26.4,True,True,DGCA_FEED,False
INC-01588,AkasaAir,2025-11-08,ATC_DELAY,MEDIUM,6,6.7,,False,DGCA_FEED,True
INC-01589,IndiGo,2025-12-16,TECHNICAL,HIGH,32,39.4,True,False,NEWS_SCRAPE,False
INC-01590,AkasaAir,2025-11-02,CREW_SHORTAGE,HIGH,22,37.7,False,True,DGCA_FEED,False
INC-01591,SpiceJet,2025-11-12,SLOT_MISS,MEDIUM,8,51.5,,True,NEWS_SCRAPE,True
INC-01592,AkasaAir,2025-11-26,BAGGAGE,HIGH,45,6.3,False,False,DGCA_FEED,False
INC-01593,AkasaAir,2025-11-09,BAGGAGE,LOW,5,19.0,,False,NEWS_SCRAPE,True
INC-01594,AkasaAir,2025-11-21,ATC_DELAY,MEDIUM,18,8.4,True,False,AIRLINE_REPORT,False
INC-01595,IndiGo,2025-12-24,BAGGAGE,HIGH,18,14.2,,False,DGCA_FEED,True
INC-01596,AkasaAir,2025-11-16,BAGGAGE,MEDIUM,11,69.2,False,False,DGCA_FEED,False
INC-01597,AkasaAir,2025-11-02,TECHNICAL,LOW,7,28.0,False,False,DGCA_FEED,False
INC-01598,SpiceJet,2025-11-04,TECHNICAL,MEDIUM,19,47.4,True,True,NEWS_SCRAPE,False
INC-01599,IndiGo,2025-12-15,CREW_SHORTAGE,LOW,31,68.6,,False,NEWS_SCRAPE,True
INC-01600,Vistara,2025-12-30,PASSENGER_COMPLAINT,HIGH,39,5.4,False,False,NEWS_SCRAPE,False
INC-01601,Vistara,2025-12-20,WEATHER,CRITICAL,36,1.1,True,True,AIRLINE_REPORT,False
INC-01602,AirIndia,2025-11-13,PASSENGER_COMPLAINT,HIGH,17,28.8,True,False,DGCA_FEED,False
INC-01603,Vistara,2025-12-11,SLOT_MISS,CRITICAL,6,22.6,False,False,NEWS_SCRAPE,False
INC-01604,AirIndia,2025-11-23,BAGGAGE,MEDIUM,9,51.1,True,True,NEWS_SCRAPE,False
INC-01605,IndiGo,2025-12-29,PASSENGER_COMPLAINT,CRITICAL,43,21.1,True,True,AIRLINE_REPORT,False
INC-01606,Vistara,2025-12-17,ATC_DELAY,LOW,13,5.6,,True,DGCA_FEED,True
INC-01607,AirIndia,2025-11-01,SLOT_MISS,HIGH,5,58.1,,True,NEWS_SCRAPE,True
INC-01608,SpiceJet,2025-12-27,CREW_SHORTAGE,CRITICAL,7,46.7,False,True,AIRLINE_REPORT,False
INC-01609,IndiGo,2025-12-03,SLOT_MISS,MEDIUM,41,69.8,False,True,AIRLINE_REPORT,False
INC-01610,AkasaAir,2025-12-12,BAGGAGE,HIGH,5,71.6,False,False,DGCA_FEED,False
INC-01611,SpiceJet,2025-12-06,WEATHER,LOW,28,52.5,,False,AIRLINE_REPORT,True
INC-01612,IndiGo,2025-12-10,TECHNICAL,MEDIUM,18,53.1,True,True,NEWS_SCRAPE,False
INC-01613,IndiGo,2025-12-13,CREW_SHORTAGE,LOW,16,41.9,True,True,NEWS_SCRAPE,False
INC-01614,SpiceJet,2025-11-05,CREW_SHORTAGE,CRITICAL,2,19.2,False,False,NEWS_SCRAPE,False
INC-01615,IndiGo,2025-11-12,BAGGAGE,MEDIUM,24,26.6,,True,DGCA_FEED,True
INC-01616,IndiGo,2025-11-22,SLOT_MISS,HIGH,20,66.7,True,False,NEWS_SCRAPE,False
INC-01617,IndiGo,2025-12-04,PASSENGER_COMPLAINT,LOW,13,38.3,False,True,AIRLINE_REPORT,False
INC-01618,Vistara,2025-11-04,WEATHER,CRITICAL,6,4.9,True,True,AIRLINE_REPORT,False
INC-01619,AkasaAir,2025-11-15,PASSENGER_COMPLAINT,CRITICAL,4,62.2,,True,DGCA_FEED,True
INC-01620,SpiceJet,2025-11-05,CREW_SHORTAGE,LOW,43,11.4,False,False,AIRLINE_REPORT,False
INC-01621,AkasaAir,2025-12-18,CREW_SHORTAGE,MEDIUM,22,37.6,,True,AIRLINE_REPORT,True
INC-01622,IndiGo,2025-12-22,SLOT_MISS,HIGH,26,22.2,False,False,DGCA_FEED,False
INC-01623,AkasaAir,2025-12-03,TECHNICAL,HIGH,4,32.3,False,True,AIRLINE_REPORT,False
INC-01624,Vistara,2025-12-13,WEATHER,CRITICAL,17,40.6,False,True,AIRLINE_REPORT,False
INC-01625,IndiGo,2025-11-03,TECHNICAL,HIGH,38,21.4,True,False,NEWS_SCRAPE,False
INC-01626,AirIndia,2025-11-22,CREW_SHORTAGE,LOW,28,20.8,,False,NEWS_SCRAPE,True
INC-01627,AkasaAir,2025-11-12,CREW_SHORTAGE,MEDIUM,8,9.4,False,False,NEWS_SCRAPE,False
INC-01628,AirIndia,2025-11-04,WEATHER,LOW,44,5.2,False,True,NEWS_SCRAPE,False
INC-01629,SpiceJet,2025-12-14,PASSENGER_COMPLAINT,HIGH,20,68.6,,False,NEWS_SCRAPE,True
INC-01630,SpiceJet,2025-11-15,PASSENGER_COMPLAINT,CRITICAL,25,1.3,True,True,DGCA_FEED,False
INC-01631,SpiceJet,2025-12-16,PASSENGER_COMPLAINT,HIGH,37,59.4,True,False,NEWS_SCRAPE,False
INC-01632,SpiceJet,2025-12-30,CREW_SHORTAGE,MEDIUM,5,34.3,False,True,DGCA_FEED,False
INC-01633,AirIndia,2025-12-29,CREW_SHORTAGE,MEDIUM,21,69.2,True,False,AIRLINE_REPORT,False
INC-01634,AirIndia,2025-12-26,PASSENGER_COMPLAINT,CRITICAL,45,17.0,True,True,NEWS_SCRAPE,False
INC-01635,IndiGo,2025-12-02,WEATHER,CRITICAL,32,10.9,False,False,DGCA_FEED,False
INC-01636,Vistara,2025-12-06,CREW_SHORTAGE,LOW,37,68.5,False,False,DGCA_FEED,False
INC-01637,Vistara,2025-11-23,TECHNICAL,LOW,27,6.2,True,True,DGCA_FEED,False
INC-01638,AkasaAir,2025-12-11,TECHNICAL,MEDIUM,25,71.7,True,True,DGCA_FEED,False
INC-01639,AkasaAir,2025-12-08,PASSENGER_COMPLAINT,HIGH,13,69.6,False,False,NEWS_SCRAPE,False
INC-01640,SpiceJet,2025-12-09,ATC_DELAY,HIGH,43,65.5,True,True,NEWS_SCRAPE,False
INC-01641,AirIndia,2025-12-03,WEATHER,LOW,45,61.7,,False,DGCA_FEED,True
INC-01642,SpiceJet,2025-12-05,WEATHER,HIGH,17,27.4,True,True,AIRLINE_REPORT,False
INC-01643,SpiceJet,2025-11-14,WEATHER,HIGH,42,16.5,True,False,AIRLINE_REPORT,False
INC-01644,Vistara,2025-12-19,BAGGAGE,HIGH,20,4.6,,False,AIRLINE_REPORT,True
INC-01645,IndiGo,2025-11-03,CREW_SHORTAGE,MEDIUM,43,8.6,False,False,NEWS_SCRAPE,False
INC-01646,AirIndia,2025-11-20,WEATHER,LOW,30,66.7,True,False,AIRLINE_REPORT,False
INC-01647,IndiGo,2025-12-17,TECHNICAL,LOW,36,40.9,,False,DGCA_FEED,True
INC-01648,Vistara,2025-12-20,BAGGAGE,CRITICAL,5,4.9,,True,AIRLINE_REPORT,True
INC-01649,AirIndia,2025-11-11,WEATHER,HIGH,44,11.1,True,True,DGCA_FEED,False
INC-01650,AkasaAir,2025-11-01,PASSENGER_COMPLAINT,CRITICAL,14,26.0,,False,DGCA_FEED,True
INC-01651,Vistara,2025-12-26,PASSENGER_COMPLAINT,MEDIUM,5,50.2,False,False,NEWS_SCRAPE,False
INC-01652,AirIndia,2025-11-17,TECHNICAL,CRITICAL,14,1.3,,False,NEWS_SCRAPE,True
INC-01653,AirIndia,2025-12-11,ATC_DELAY,LOW,27,12.5,True,True,AIRLINE_REPORT,False
INC-01654,Vistara,2025-11-13,BAGGAGE,CRITICAL,45,6.1,False,False,DGCA_FEED,False
INC-01655,SpiceJet,2025-12-18,SLOT_MISS,CRITICAL,39,49.8,False,False,DGCA_FEED,False
INC-01656,IndiGo,2025-11-07,BAGGAGE,CRITICAL,45,22.9,True,False,NEWS_SCRAPE,False
INC-01657,Vistara,2025-12-13,BAGGAGE,CRITICAL,28,8.1,,False,DGCA_FEED,True
INC-01658,AirIndia,2025-11-07,BAGGAGE,HIGH,33,40.6,False,True,DGCA_FEED,False
INC-01659,IndiGo,2025-12-26,SLOT_MISS,HIGH,2,49.0,,True,NEWS_SCRAPE,True
INC-01660,SpiceJet,2025-12-16,ATC_DELAY,MEDIUM,15,69.2,False,False,NEWS_SCRAPE,False
INC-01661,Vistara,2025-11-03,TECHNICAL,CRITICAL,6,59.7,,True,AIRLINE_REPORT,True
INC-01662,AkasaAir,2025-11-30,ATC_DELAY,HIGH,45,13.5,,False,NEWS_SCRAPE,True
INC-01663,Vistara,2025-11-25,BAGGAGE,CRITICAL,40,36.0,True,True,DGCA_FEED,False
INC-01664,IndiGo,2025-12-08,SLOT_MISS,MEDIUM,42,48.9,False,False,DGCA_FEED,False
INC-01665,SpiceJet,2025-11-22,WEATHER,HIGH,6,26.5,,False,AIRLINE_REPORT,True
INC-01666,SpiceJet,2025-11-29,PASSENGER_COMPLAINT,MEDIUM,23,11.2,,True,DGCA_FEED,True
INC-01667,AirIndia,2025-12-06,PASSENGER_COMPLAINT,LOW,37,12.3,False,False,AIRLINE_REPORT,False
INC-01668,Vistara,2025-12-19,TECHNICAL,CRITICAL,30,58.3,True,True,DGCA_FEED,False
INC-01669,Vistara,2025-11-08,CREW_SHORTAGE,CRITICAL,38,61.0,False,False,AIRLINE_REPORT,False
INC-01670,IndiGo,2025-12-15,SLOT_MISS,LOW,32,64.6,False,True,AIRLINE_REPORT,False
INC-01671,AirIndia,2025-12-17,TECHNICAL,LOW,38,34.5,,False,NEWS_SCRAPE,True
INC-01672,SpiceJet,2025-11-17,BAGGAGE,LOW,37,20.0,True,True,DGCA_FEED,False
INC-01673,IndiGo,2025-11-27,TECHNICAL,MEDIUM,39,53.6,,False,AIRLINE_REPORT,True
INC-01674,IndiGo,2025-11-14,TECHNICAL,CRITICAL,44,47.0,True,True,NEWS_SCRAPE,False
INC-01675,IndiGo,2025-12-07,SLOT_MISS,LOW,31,11.4,,False,AIRLINE_REPORT,True
INC-01676,IndiGo,2025-12-10,TECHNICAL,CRITICAL,41,22.5,True,False,NEWS_SCRAPE,False
INC-01677,AirIndia,2025-11-11,SLOT_MISS,LOW,18,53.8,,True,NEWS_SCRAPE,True
INC-01678,Vistara,2025-12-26,ATC_DELAY,HIGH,16,59.8,,False,AIRLINE_REPORT,True
INC-01679,SpiceJet,2025-12-04,WEATHER,LOW,29,47.8,False,False,DGCA_FEED,False
INC-01680,IndiGo,2025-12-03,ATC_DELAY,CRITICAL,3,11.1,,False,NEWS_SCRAPE,True
INC-01681,SpiceJet,2025-12-07,ATC_DELAY,CRITICAL,11,2.5,False,False,AIRLINE_REPORT,False
INC-01682,IndiGo,2025-11-22,PASSENGER_COMPLAINT,LOW,20,62.4,True,True,AIRLINE_REPORT,False
INC-01683,AkasaAir,2025-11-07,PASSENGER_COMPLAINT,LOW,42,52.9,False,False,AIRLINE_REPORT,False
INC-01684,AirIndia,2025-11-16,BAGGAGE,CRITICAL,18,71.7,False,True,AIRLINE_REPORT,False
INC-01685,SpiceJet,2025-11-24,BAGGAGE,LOW,44,47.5,,True,NEWS_SCRAPE,True
INC-01686,AirIndia,2025-12-29,BAGGAGE,CRITICAL,40,26.6,,False,DGCA_FEED,True
INC-01687,AkasaAir,2025-11-16,WEATHER,LOW,1,40.8,,True,AIRLINE_REPORT,True
INC-01688,Vistara,2025-12-05,PASSENGER_COMPLAINT,CRITICAL,6,31.5,False,True,AIRLINE_REPORT,False
INC-01689,AkasaAir,2025-12-04,BAGGAGE,HIGH,28,17.7,True,True,AIRLINE_REPORT,False
INC-01690,AkasaAir,2025-12-25,SLOT_MISS,MEDIUM,27,27.3,True,True,AIRLINE_REPORT,False
INC-01691,SpiceJet,2025-12-16,BAGGAGE,MEDIUM,30,19.6,False,True,NEWS_SCRAPE,False
INC-01692,AirIndia,2025-11-26,TECHNICAL,HIGH,40,27.7,False,True,DGCA_FEED,False
INC-01693,IndiGo,2025-12-30,SLOT_MISS,MEDIUM,8,69.6,True,False,DGCA_FEED,False
INC-01694,IndiGo,2025-11-11,TECHNICAL,MEDIUM,11,61.7,True,False,AIRLINE_REPORT,False
INC-01695,SpiceJet,2025-11-26,WEATHER,LOW,4,24.2,True,False,DGCA_FEED,False
INC-01696,AkasaAir,2025-11-21,BAGGAGE,LOW,4,16.7,True,True,AIRLINE_REPORT,False
INC-01697,SpiceJet,2025-11-08,TECHNICAL,HIGH,34,42.6,,True,DGCA_FEED,True
INC-01698,Vistara,2025-12-09,BAGGAGE,CRITICAL,19,70.4,,False,NEWS_SCRAPE,True
INC-01699,AkasaAir,2025-12-13,WEATHER,MEDIUM,44,22.7,,False,DGCA_FEED,True
