flt_no,src,dst,sched_time,actual_time,status_cd,delay_mins,ac_reg,sector,ops_month,data_ver
6E6472,BOM,MAA,26/10/2025 10:15,26/10/2025 10:15,OK,0,VT-E029,BOM-MAA,OCT-2025,LEGACY_v1
6E3449,GAU,BLR,26/10/2025 05:45,26/10/2025 05:45,OK,0,VT-B020,GAU-BLR,OCT-2025,LEGACY_v1
6E7095,IXB,AMD,26/10/2025 03:45,26/10/2025 03:45,OK,0,VT-C029,IXB-AMD,OCT-2025,LEGACY_v1
6E2735,GOI,BLR,26/10/2025 15:30,26/10/2025 15:30,OK,0,VT-D004,GOI-BLR,OCT-2025,LEGACY_v1
6E5490,CCU,BHO,26/10/2025 20:00,26/10/2025 20:00,OK,0,VT-E018,CCU-BHO,OCT-2025,LEGACY_v1
6E6012,COK,AMD,26/10/2025 15:15,26/10/2025 15:15,OK,0,VT-E014,COK-AMD,OCT-2025,LEGACY_v1
6E6489,CCU,MAA,26/10/2025 20:15,26/10/2025 20:15,OK,0,VT-C007,CCU-MAA,OCT-2025,LEGACY_v1
6E1463,BHO,JAI,26/10/2025 07:00,26/10/2025 07:00,OK,0,VT-A007,BHO-JAI,OCT-2025,LEGACY_v1
6E2024,PNQ,SXR,26/10/2025 23:45,26/10/2025 23:45,OK,0,VT-E060,PNQ-SXR,OCT-2025,LEGACY_v1
6E6157,CCU,PNQ,26/10/2025 20:30,26/10/2025 20:30,OK,0,VT-A053,CCU-PNQ,OCT-2025,LEGACY_v1
6E8231,HYD,CCU,26/10/2025 16:45,26/10/2025 16:45,OK,0,VT-A041,HYD-CCU,OCT-2025,LEGACY_v1
6E4179,LKO,DEL,26/10/2025 04:15,26/10/2025 04:15,OK,0,VT-E009,LKO-DEL,OCT-2025,LEGACY_v1
6E6879,PNQ,DEL,26/10/2025 21:00,26/10/2025 23:27,DLY,147,VT-D055,PNQ-DEL,OCT-2025,LEGACY_v1
6E2742,BHO,VNS,26/10/2025 07:15,26/10/2025 07:15,OK,0,VT-B034,BHO-VNS,OCT-2025,LEGACY_v1
6E6613,ATQ,BHO,26/10/2025 16:30,26/10/2025 16:30,OK,0,VT-B038,ATQ-BHO,OCT-2025,LEGACY_v1
6E3954,BLR,DEL,26/10/2025 05:30,26/10/2025 05:30,OK,0,VT-D027,BLR-DEL,OCT-2025,LEGACY_v1
6E9014,PAT,GOI,26/10/2025 23:15,N/A,CXL,,VT-A056,PAT-GOI,OCT-2025,LEGACY_v1
6E7871,PNQ,MAA,26/10/2025 17:00,26/10/2025 17:00,OK,0,VT-C023,PNQ-MAA,OCT-2025,LEGACY_v1
6E6734,SXR,PAT,26/10/2025 16:00,N/A,CXL,,VT-E057,SXR-PAT,OCT-2025,LEGACY_v1
6E7224,GOI,GAU,26/10/2025 07:15,26/10/2025 07:15,OK,0,VT-B033,GOI-GAU,OCT-2025,LEGACY_v1
6E160,HYD,IXC,26/10/2025 14:45,26/10/2025 14:45,OK,0,VT-E015,HYD-IXC,OCT-2025,LEGACY_v1
6E4586,AMD,JAI,26/10/2025 00:15,26/10/2025 00:15,OK,0,VT-B058,AMD-JAI,OCT-2025,LEGACY_v1
6E2050,SXR,PNQ,26/10/2025 12:15,26/10/2025 15:12,DLY,177,VT-C031,SXR-PNQ,OCT-2025,LEGACY_v1
6E8025,MAA,BOM,26/10/2025 01:30,26/10/2025 01:30,OK,0,VT-C027,MAA-BOM,OCT-2025,LEGACY_v1
6E2312,MAA,BHO,26/10/2025 19:45,26/10/2025 19:45,OK,0,VT-E023,MAA-BHO,OCT-2025,LEGACY_v1
6E2567,GOI,SXR,26/10/2025 03:15,26/10/2025 03:15,OK,0,VT-C052,GOI-SXR,OCT-2025,LEGACY_v1
6E6831,PNQ,ATQ,26/10/2025 10:15,26/10/2025 10:15,OK,0,VT-B044,PNQ-ATQ,OCT-2025,LEGACY_v1
6E4886,GOI,MAA,26/10/2025 06:15,26/10/2025 06:15,OK,0,VT-D054,GOI-MAA,OCT-2025,LEGACY_v1
6E3623,DEL,MAA,26/10/2025 04:30,N/A,DIV,,VT-B038,DEL-MAA,OCT-2025,LEGACY_v1
6E3408,PNQ,CCU,26/10/2025 14:15,26/10/2025 14:15,OK,0,VT-A048,PNQ-CCU,OCT-2025,LEGACY_v1
6E5816,DEL,VNS,26/10/2025 22:30,26/10/2025 22:30,OK,0,VT-C055,DEL-VNS,OCT-2025,LEGACY_v1
6E2888,VNS,JAI,26/10/2025 06:15,26/10/2025 06:15,OK,0,VT-B045,VNS-JAI,OCT-2025,LEGACY_v1
6E6531,CCU,COK,26/10/2025 20:45,26/10/2025 20:45,OK,0,VT-A011,CCU-COK,OCT-2025,LEGACY_v1
6E8968,PNQ,PAT,26/10/2025 16:15,26/10/2025 16:15,OK,0,VT-C047,PNQ-PAT,OCT-2025,LEGACY_v1
6E8308,LKO,DEL,26/10/2025 12:00,N/A,CXL,,VT-D041,LKO-DEL,OCT-2025,LEGACY_v1
6E3232,GAU,PNQ,26/10/2025 09:15,26/10/2025 09:15,OK,0,VT-E058,GAU-PNQ,OCT-2025,LEGACY_v1
6E2824,COK,SXR,26/10/2025 11:45,N/A,CXL,,VT-A055,COK-SXR,OCT-2025,LEGACY_v1
6E6158,IXC,SXR,26/10/2025 00:15,N/A,CXL,,VT-E041,IXC-SXR,OCT-2025,LEGACY_v1
6E4415,LKO,BHO,26/10/2025 05:15,26/10/2025 05:15,OK,0,VT-B046,LKO-BHO,OCT-2025,LEGACY_v1
6E3365,LKO,BHO,27/10/2025 07:45,27/10/2025 10:23,DLY,158,VT-C010,LKO-BHO,OCT-2025,LEGACY_v1
6E7551,IXC,GOI,27/10/2025 04:30,27/10/2025 04:30,OK,0,VT-B043,IXC-GOI,OCT-2025,LEGACY_v1
6E4359,BHO,IXB,27/10/2025 08:15,N/A,CXL,,VT-D011,BHO-IXB,OCT-2025,LEGACY_v1
6E7676,GAU,HYD,27/10/2025 08:45,27/10/2025 08:45,OK,0,VT-B005,GAU-HYD,OCT-2025,LEGACY_v1
6E9884,DEL,JAI,27/10/2025 16:15,27/10/2025 16:15,OK,0,VT-D030,DEL-JAI,OCT-2025,LEGACY_v1
6E2654,DEL,PAT,27/10/2025 23:45,N/A,CXL,,VT-C048,DEL-PAT,OCT-2025,LEGACY_v1
6E6758,VNS,GAU,27/10/2025 21:00,27/10/2025 21:00,OK,0,VT-D016,VNS-GAU,OCT-2025,LEGACY_v1
6E982,PNQ,JAI,27/10/2025 21:15,27/10/2025 22:14,DLY,59,VT-C026,PNQ-JAI,OCT-2025,LEGACY_v1
6E1776,DEL,BLR,27/10/2025 06:45,27/10/2025 08:15,DLY,90,VT-D023,DEL-BLR,OCT-2025,LEGACY_v1
6E9488,MAA,SXR,27/10/2025 06:30,27/10/2025 09:15,DLY,165,VT-C049,MAA-SXR,OCT-2025,LEGACY_v1
6E5401,IXB,BOM,27/10/2025 21:15,27/10/2025 21:15,OK,0,VT-B002,IXB-BOM,OCT-2025,LEGACY_v1
6E2531,ATQ,BOM,27/10/2025 11:30,27/10/2025 14:23,DLY,173,VT-C014,ATQ-BOM,OCT-2025,LEGACY_v1
6E6384,AMD,CCU,27/10/2025 05:15,27/10/2025 06:22,DLY,67,VT-A053,AMD-CCU,OCT-2025,LEGACY_v1
6E3512,JAI,GAU,27/10/2025 15:45,27/10/2025 15:45,OK,0,VT-A008,JAI-GAU,OCT-2025,LEGACY_v1
6E7300,LKO,AMD,27/10/2025 20:00,27/10/2025 20:00,OK,0,VT-B011,LKO-AMD,OCT-2025,LEGACY_v1
6E2581,VNS,BLR,27/10/2025 20:45,27/10/2025 21:29,DLY,44,VT-D055,VNS-BLR,OCT-2025,LEGACY_v1
6E4693,JAI,BOM,27/10/2025 03:15,27/10/2025 03:15,OK,0,VT-D024,JAI-BOM,OCT-2025,LEGACY_v1
6E3452,CCU,SXR,27/10/2025 09:15,N/A,CXL,,VT-D001,CCU-SXR,OCT-2025,LEGACY_v1
6E5956,ATQ,JAI,27/10/2025 14:00,27/10/2025 14:00,OK,0,VT-E049,ATQ-JAI,OCT-2025,LEGACY_v1
6E5117,LKO,MAA,27/10/2025 05:15,27/10/2025 06:08,DLY,53,VT-C032,LKO-MAA,OCT-2025,LEGACY_v1
6E4633,DEL,VNS,27/10/2025 13:45,27/10/2025 13:45,OK,0,VT-A014,DEL-VNS,OCT-2025,LEGACY_v1
6E9796,HYD,IXC,27/10/2025 11:15,27/10/2025 11:15,OK,0,VT-E051,HYD-IXC,OCT-2025,LEGACY_v1
6E5201,CCU,GAU,27/10/2025 17:15,27/10/2025 17:15,OK,0,VT-B050,CCU-GAU,OCT-2025,LEGACY_v1
6E1928,VNS,PAT,27/10/2025 21:30,27/10/2025 21:30,OK,0,VT-E004,VNS-PAT,OCT-2025,LEGACY_v1
6E6629,SXR,GOI,27/10/2025 21:45,27/10/2025 21:45,OK,0,VT-D018,SXR-GOI,OCT-2025,LEGACY_v1
6E350,IXC,MAA,27/10/2025 06:15,27/10/2025 06:15,OK,0,VT-A037,IXC-MAA,OCT-2025,LEGACY_v1
6E4448,SXR,DEL,27/10/2025 11:30,27/10/2025 11:30,OK,0,VT-A033,SXR-DEL,OCT-2025,LEGACY_v1
6E4527,MAA,IXC,27/10/2025 16:45,27/10/2025 18:34,DLY,109,VT-A013,MAA-IXC,OCT-2025,LEGACY_v1
6E9715,BHO,JAI,27/10/2025 14:30,27/10/2025 14:30,OK,0,VT-E036,BHO-JAI,OCT-2025,LEGACY_v1
6E229,HYD,COK,27/10/2025 07:30,27/10/2025 07:30,OK,0,VT-D028,HYD-COK,OCT-2025,LEGACY_v1
6E7335,COK,IXB,27/10/2025 21:45,27/10/2025 21:45,OK,0,VT-B003,COK-IXB,OCT-2025,LEGACY_v1
6E4499,CCU,GAU,27/10/2025 08:00,N/A,CXL,,VT-B023,CCU-GAU,OCT-2025,LEGACY_v1
6E2460,AMD,VNS,27/10/2025 14:30,27/10/2025 14:30,OK,0,VT-D042,AMD-VNS,OCT-2025,LEGACY_v1
6E536,BOM,HYD,27/10/2025 10:00,27/10/2025 10:00,OK,0,VT-E045,BOM-HYD,OCT-2025,LEGACY_v1
6E8382,IXC,GOI,27/10/2025 15:00,N/A,CXL,,VT-D038,IXC-GOI,OCT-2025,LEGACY_v1
6E7055,AMD,IXB,27/10/2025 03:15,27/10/2025 03:15,OK,0,VT-C060,AMD-IXB,OCT-2025,LEGACY_v1
6E2114,COK,HYD,27/10/2025 19:30,27/10/2025 19:30,OK,0,VT-C022,COK-HYD,OCT-2025,LEGACY_v1
6E6634,BHO,BLR,27/10/2025 00:15,27/10/2025 00:15,OK,0,VT-D044,BHO-BLR,OCT-2025,LEGACY_v1
6E5218,AMD,GAU,27/10/2025 06:00,27/10/2025 07:11,DLY,71,VT-A002,AMD-GAU,OCT-2025,LEGACY_v1
6E5538,BOM,BLR,27/10/2025 10:00,27/10/2025 10:00,OK,0,VT-C001,BOM-BLR,OCT-2025,LEGACY_v1
6E7680,COK,VNS,27/10/2025 19:45,27/10/2025 19:45,OK,0,VT-B007,COK-VNS,OCT-2025,LEGACY_v1
6E1945,MAA,PAT,27/10/2025 22:15,27/10/2025 22:15,OK,0,VT-E049,MAA-PAT,OCT-2025,LEGACY_v1
6E7417,BLR,PNQ,27/10/2025 00:15,27/10/2025 00:15,OK,0,VT-C044,BLR-PNQ,OCT-2025,LEGACY_v1
6E7976,PNQ,IXB,27/10/2025 05:45,27/10/2025 05:45,OK,0,VT-D042,PNQ-IXB,OCT-2025,LEGACY_v1
6E4606,IXC,HYD,27/10/2025 09:15,27/10/2025 09:15,OK,0,VT-B027,IXC-HYD,OCT-2025,LEGACY_v1
6E9563,ATQ,CCU,27/10/2025 15:00,N/A,CXL,,VT-C055,ATQ-CCU,OCT-2025,LEGACY_v1
6E4369,SXR,AMD,27/10/2025 18:30,27/10/2025 18:30,OK,0,VT-C006,SXR-AMD,OCT-2025,LEGACY_v1
6E1443,VNS,ATQ,27/10/2025 12:00,27/10/2025 12:00,OK,0,VT-C057,VNS-ATQ,OCT-2025,LEGACY_v1
6E6530,COK,LKO,28/10/2025 01:00,28/10/2025 01:00,OK,0,VT-C020,COK-LKO,OCT-2025,LEGACY_v1
6E5381,HYD,ATQ,28/10/2025 09:15,N/A,CXL,,VT-D038,HYD-ATQ,OCT-2025,LEGACY_v1
6E3865,ATQ,DEL,28/10/2025 17:00,28/10/2025 17:00,OK,0,VT-A008,ATQ-DEL,OCT-2025,LEGACY_v1
6E757,BHO,MAA,28/10/2025 16:15,28/10/2025 16:15,OK,0,VT-B030,BHO-MAA,OCT-2025,LEGACY_v1
6E2944,GOI,DEL,28/10/2025 13:15,28/10/2025 13:15,OK,0,VT-B047,GOI-DEL,OCT-2025,LEGACY_v1
6E2135,PNQ,AMD,28/10/2025 00:45,28/10/2025 03:19,DLY,154,VT-B018,PNQ-AMD,OCT-2025,LEGACY_v1
6E5345,IXB,SXR,28/10/2025 06:00,N/A,CXL,,VT-B038,IXB-SXR,OCT-2025,LEGACY_v1
6E7303,SXR,GOI,28/10/2025 02:15,28/10/2025 02:15,OK,0,VT-A047,SXR-GOI,OCT-2025,LEGACY_v1
6E3327,JAI,BHO,28/10/2025 09:30,28/10/2025 09:30,OK,0,VT-B019,JAI-BHO,OCT-2025,LEGACY_v1
6E9353,HYD,ATQ,28/10/2025 01:45,28/10/2025 02:43,DLY,58,VT-A035,HYD-ATQ,OCT-2025,LEGACY_v1
6E8024,GOI,IXC,28/10/2025 04:30,28/10/2025 04:30,OK,0,VT-B022,GOI-IXC,OCT-2025,LEGACY_v1
6E7490,BLR,LKO,28/10/2025 00:00,N/A,DIV,,VT-B029,BLR-LKO,OCT-2025,LEGACY_v1
6E4820,IXC,BOM,28/10/2025 17:30,28/10/2025 17:30,OK,0,VT-B045,IXC-BOM,OCT-2025,LEGACY_v1
6E8457,CCU,AMD,28/10/2025 06:15,28/10/2025 07:52,DLY,97,VT-D046,CCU-AMD,OCT-2025,LEGACY_v1
6E2452,IXB,ATQ,28/10/2025 13:15,28/10/2025 13:15,OK,0,VT-A030,IXB-ATQ,OCT-2025,LEGACY_v1
6E1981,PNQ,JAI,28/10/2025 12:30,28/10/2025 12:30,OK,0,VT-C059,PNQ-JAI,OCT-2025,LEGACY_v1
6E3068,CCU,ATQ,28/10/2025 18:45,28/10/2025 18:45,OK,0,VT-C019,CCU-ATQ,OCT-2025,LEGACY_v1
6E5260,LKO,COK,28/10/2025 19:00,28/10/2025 19:00,OK,0,VT-B019,LKO-COK,OCT-2025,LEGACY_v1
6E368,PNQ,GAU,28/10/2025 23:15,N/A,DIV,,VT-A046,PNQ-GAU,OCT-2025,LEGACY_v1
6E2437,BOM,ATQ,28/10/2025 11:30,28/10/2025 11:30,OK,0,VT-D002,BOM-ATQ,OCT-2025,LEGACY_v1
6E6708,JAI,IXB,28/10/2025 21:00,28/10/2025 21:00,OK,0,VT-C049,JAI-IXB,OCT-2025,LEGACY_v1
6E1961,JAI,CCU,28/10/2025 05:15,28/10/2025 05:15,OK,0,VT-C056,JAI-CCU,OCT-2025,LEGACY_v1
6E1427,BHO,GOI,28/10/2025 01:30,28/10/2025 01:30,OK,0,VT-C039,BHO-GOI,OCT-2025,LEGACY_v1
6E2172,LKO,SXR,28/10/2025 09:00,28/10/2025 09:00,OK,0,VT-A046,LKO-SXR,OCT-2025,LEGACY_v1
6E8212,VNS,CCU,28/10/2025 17:15,N/A,CXL,,VT-E013,VNS-CCU,OCT-2025,LEGACY_v1
6E6887,DEL,MAA,28/10/2025 04:45,28/10/2025 04:45,OK,0,VT-C025,DEL-MAA,OCT-2025,LEGACY_v1
6E3612,BHO,AMD,28/10/2025 09:15,28/10/2025 09:15,OK,0,VT-A006,BHO-AMD,OCT-2025,LEGACY_v1
6E3181,BLR,BOM,28/10/2025 04:00,28/10/2025 04:00,OK,0,VT-A008,BLR-BOM,OCT-2025,LEGACY_v1
6E3506,CCU,BOM,28/10/2025 08:45,N/A,CXL,,VT-B055,CCU-BOM,OCT-2025,LEGACY_v1
6E8817,BHO,BOM,28/10/2025 16:45,28/10/2025 19:08,DLY,143,VT-E038,BHO-BOM,OCT-2025,LEGACY_v1
6E5548,JAI,SXR,28/10/2025 00:00,N/A,CXL,,VT-E030,JAI-SXR,OCT-2025,LEGACY_v1
6E4291,SXR,LKO,28/10/2025 23:45,29/10/2025 02:36,DLY,171,VT-E051,SXR-LKO,OCT-2025,LEGACY_v1
6E9029,GAU,BHO,28/10/2025 13:30,28/10/2025 13:30,OK,0,VT-D008,GAU-BHO,OCT-2025,LEGACY_v1
6E1171,LKO,CCU,28/10/2025 02:00,28/10/2025 02:00,OK,0,VT-B038,LKO-CCU,OCT-2025,LEGACY_v1
6E220,SXR,HYD,28/10/2025 07:30,28/10/2025 07:30,OK,0,VT-E021,SXR-HYD,OCT-2025,LEGACY_v1
6E9732,GAU,CCU,28/10/2025 14:45,28/10/2025 14:45,OK,0,VT-D032,GAU-CCU,OCT-2025,LEGACY_v1
6E2059,JAI,MAA,28/10/2025 16:45,28/10/2025 16:45,OK,0,VT-B030,JAI-MAA,OCT-2025,LEGACY_v1
6E8656,JAI,GAU,28/10/2025 09:15,28/10/2025 09:55,DLY,40,VT-A003,JAI-GAU,OCT-2025,LEGACY_v1
6E1150,IXC,IXB,28/10/2025 13:30,28/10/2025 13:30,OK,0,VT-D007,IXC-IXB,OCT-2025,LEGACY_v1
6E9296,ATQ,IXB,28/10/2025 01:15,N/A,CXL,,VT-D026,ATQ-IXB,OCT-2025,LEGACY_v1
6E807,BLR,GOI,28/10/2025 07:30,28/10/2025 07:30,OK,0,VT-B018,BLR-GOI,OCT-2025,LEGACY_v1
6E5143,COK,VNS,28/10/2025 16:30,28/10/2025 16:30,OK,0,VT-E033,COK-VNS,OCT-2025,LEGACY_v1
6E6140,LKO,GOI,28/10/2025 03:00,28/10/2025 03:00,OK,0,VT-C055,LKO-GOI,OCT-2025,LEGACY_v1
6E2342,IXC,ATQ,28/10/2025 17:00,28/10/2025 17:15,DLY,15,VT-B060,IXC-ATQ,OCT-2025,LEGACY_v1
6E2038,GAU,IXC,28/10/2025 20:30,N/A,CXL,,VT-A029,GAU-IXC,OCT-2025,LEGACY_v1
6E8366,HYD,BHO,28/10/2025 05:45,N/A,DIV,,VT-B021,HYD-BHO,OCT-2025,LEGACY_v1
6E7467,PAT,BHO,28/10/2025 23:00,28/10/2025 23:00,OK,0,VT-A037,PAT-BHO,OCT-2025,LEGACY_v1
6E1474,HYD,PAT,28/10/2025 20:15,28/10/2025 20:15,OK,0,VT-D004,HYD-PAT,OCT-2025,LEGACY_v1
6E6277,GAU,SXR,29/10/2025 06:30,29/10/2025 06:30,OK,0,VT-D018,GAU-SXR,OCT-2025,LEGACY_v1
6E2906,HYD,SXR,29/10/2025 00:45,29/10/2025 00:45,OK,0,VT-C018,HYD-SXR,OCT-2025,LEGACY_v1
6E6959,JAI,CCU,29/10/2025 02:45,29/10/2025 02:45,OK,0,VT-E011,JAI-CCU,OCT-2025,LEGACY_v1
6E8767,DEL,PNQ,29/10/2025 14:30,29/10/2025 14:30,OK,0,VT-D011,DEL-PNQ,OCT-2025,LEGACY_v1
6E7729,PAT,SXR,29/10/2025 13:30,29/10/2025 13:30,OK,0,VT-E039,PAT-SXR,OCT-2025,LEGACY_v1
6E8176,DEL,GAU,29/10/2025 15:00,29/10/2025 17:03,DLY,123,VT-E014,DEL-GAU,OCT-2025,LEGACY_v1
6E3768,HYD,DEL,29/10/2025 01:15,29/10/2025 01:15,OK,0,VT-A026,HYD-DEL,OCT-2025,LEGACY_v1
6E155,IXB,LKO,29/10/2025 18:30,29/10/2025 20:09,DLY,99,VT-E014,IXB-LKO,OCT-2025,LEGACY_v1
6E176,BLR,BOM,29/10/2025 20:45,29/10/2025 22:34,DLY,109,VT-C029,BLR-BOM,OCT-2025,LEGACY_v1
6E8887,ATQ,PAT,29/10/2025 10:45,29/10/2025 10:45,OK,0,VT-A016,ATQ-PAT,OCT-2025,LEGACY_v1
6E3971,BHO,AMD,29/10/2025 14:15,N/A,CXL,,VT-C023,BHO-AMD,OCT-2025,LEGACY_v1
6E8968,IXB,SXR,29/10/2025 07:15,29/10/2025 07:15,OK,0,VT-C059,IXB-SXR,OCT-2025,LEGACY_v1
6E6392,AMD,BHO,29/10/2025 21:15,29/10/2025 21:15,OK,0,VT-C019,AMD-BHO,OCT-2025,LEGACY_v1
6E8641,COK,HYD,29/10/2025 07:15,29/10/2025 07:15,OK,0,VT-D034,COK-HYD,OCT-2025,LEGACY_v1
6E8958,CCU,LKO,29/10/2025 04:45,29/10/2025 07:37,DLY,172,VT-D034,CCU-LKO,OCT-2025,LEGACY_v1
6E2420,LKO,COK,29/10/2025 19:30,29/10/2025 19:30,OK,0,VT-B020,LKO-COK,OCT-2025,LEGACY_v1
6E9855,PNQ,BOM,29/10/2025 20:00,N/A,CXL,,VT-D015,PNQ-BOM,OCT-2025,LEGACY_v1
6E3433,LKO,VNS,29/10/2025 00:30,29/10/2025 00:30,OK,0,VT-E054,LKO-VNS,OCT-2025,LEGACY_v1
6E9659,VNS,IXC,29/10/2025 04:45,29/10/2025 04:45,OK,0,VT-A039,VNS-IXC,OCT-2025,LEGACY_v1
6E5439,PNQ,AMD,29/10/2025 22:00,29/10/2025 22:00,OK,0,VT-E024,PNQ-AMD,OCT-2025,LEGACY_v1
6E627,IXB,PAT,29/10/2025 18:45,29/10/2025 18:45,OK,0,VT-D025,IXB-PAT,OCT-2025,LEGACY_v1
6E3933,COK,AMD,29/10/2025 09:45,29/10/2025 09:45,OK,0,VT-B022,COK-AMD,OCT-2025,LEGACY_v1
6E2587,GAU,PNQ,29/10/2025 23:30,29/10/2025 23:30,OK,0,VT-A008,GAU-PNQ,OCT-2025,LEGACY_v1
6E387,ATQ,AMD,29/10/2025 14:15,29/10/2025 14:15,OK,0,VT-C018,ATQ-AMD,OCT-2025,LEGACY_v1
6E2220,AMD,PNQ,29/10/2025 20:30,29/10/2025 20:30,OK,0,VT-E024,AMD-PNQ,OCT-2025,LEGACY_v1
6E5335,DEL,MAA,29/10/2025 22:00,29/10/2025 22:00,OK,0,VT-E003,DEL-MAA,OCT-2025,LEGACY_v1
6E8926,JAI,BOM,29/10/2025 02:15,29/10/2025 02:15,OK,0,VT-B059,JAI-BOM,OCT-2025,LEGACY_v1
6E1965,LKO,MAA,29/10/2025 20:45,29/10/2025 20:45,OK,0,VT-B012,LKO-MAA,OCT-2025,LEGACY_v1
6E2079,PAT,JAI,29/10/2025 03:45,29/10/2025 03:45,OK,0,VT-B002,PAT-JAI,OCT-2025,LEGACY_v1
6E3571,IXB,GAU,29/10/2025 07:00,29/10/2025 07:00,OK,0,VT-A006,IXB-GAU,OCT-2025,LEGACY_v1
6E2433,DEL,MAA,29/10/2025 06:30,29/10/2025 06:30,OK,0,VT-E001,DEL-MAA,OCT-2025,LEGACY_v1
6E8601,GOI,AMD,29/10/2025 07:00,29/10/2025 07:00,OK,0,VT-A011,GOI-AMD,OCT-2025,LEGACY_v1
6E1161,COK,IXB,29/10/2025 07:00,29/10/2025 07:00,OK,0,VT-A028,COK-IXB,OCT-2025,LEGACY_v1
6E8468,PAT,GOI,29/10/2025 22:30,29/10/2025 22:30,OK,0,VT-A032,PAT-GOI,OCT-2025,LEGACY_v1
6E8363,LKO,PNQ,29/10/2025 12:30,29/10/2025 12:30,OK,0,VT-A040,LKO-PNQ,OCT-2025,LEGACY_v1
6E6537,JAI,PAT,29/10/2025 17:45,29/10/2025 17:45,OK,0,VT-B046,JAI-PAT,OCT-2025,LEGACY_v1
6E1496,IXB,PNQ,29/10/2025 16:00,29/10/2025 17:26,DLY,86,VT-A001,IXB-PNQ,OCT-2025,LEGACY_v1
6E1213,MAA,GOI,29/10/2025 02:30,29/10/2025 02:30,OK,0,VT-B001,MAA-GOI,OCT-2025,LEGACY_v1
6E6167,MAA,ATQ,29/10/2025 04:30,29/10/2025 04:30,OK,0,VT-E058,MAA-ATQ,OCT-2025,LEGACY_v1
6E652,CCU,IXB,29/10/2025 11:15,29/10/2025 11:15,OK,0,VT-D008,CCU-IXB,OCT-2025,LEGACY_v1
6E6465,PNQ,BLR,29/10/2025 23:15,29/10/2025 23:15,OK,0,VT-D008,PNQ-BLR,OCT-2025,LEGACY_v1
6E8886,HYD,LKO,29/10/2025 08:00,29/10/2025 08:09,DLY,9,VT-A026,HYD-LKO,OCT-2025,LEGACY_v1
6E9737,CCU,HYD,29/10/2025 06:00,29/10/2025 06:00,OK,0,VT-B040,CCU-HYD,OCT-2025,LEGACY_v1
6E8896,JAI,GAU,29/10/2025 22:15,29/10/2025 22:15,OK,0,VT-A048,JAI-GAU,OCT-2025,LEGACY_v1
6E8013,VNS,GOI,29/10/2025 12:00,29/10/2025 12:00,OK,0,VT-D007,VNS-GOI,OCT-2025,LEGACY_v1
6E3188,PNQ,BLR,29/10/2025 02:15,29/10/2025 02:15,OK,0,VT-A042,PNQ-BLR,OCT-2025,LEGACY_v1
6E5205,GAU,ATQ,29/10/2025 02:15,29/10/2025 02:15,OK,0,VT-D047,GAU-ATQ,OCT-2025,LEGACY_v1
6E7630,IXB,GOI,29/10/2025 00:00,N/A,DIV,,VT-A049,IXB-GOI,OCT-2025,LEGACY_v1
6E6610,IXB,PNQ,30/10/2025 04:45,30/10/2025 04:45,OK,0,VT-A008,IXB-PNQ,OCT-2025,LEGACY_v1
6E3871,AMD,CCU,30/10/2025 00:00,30/10/2025 00:00,OK,0,VT-E031,AMD-CCU,OCT-2025,LEGACY_v1
6E4207,JAI,ATQ,30/10/2025 01:15,30/10/2025 01:15,OK,0,VT-E030,JAI-ATQ,OCT-2025,LEGACY_v1
6E9095,JAI,SXR,30/10/2025 02:15,30/10/2025 02:15,OK,0,VT-D022,JAI-SXR,OCT-2025,LEGACY_v1
6E6066,JAI,ATQ,30/10/2025 21:30,30/10/2025 23:49,DLY,139,VT-B020,JAI-ATQ,OCT-2025,LEGACY_v1
6E1698,GAU,LKO,30/10/2025 01:45,30/10/2025 01:45,OK,0,VT-A054,GAU-LKO,OCT-2025,LEGACY_v1
6E6996,LKO,BHO,30/10/2025 09:30,30/10/2025 09:30,OK,0,VT-C020,LKO-BHO,OCT-2025,LEGACY_v1
6E7556,SXR,PAT,30/10/2025 19:30,30/10/2025 19:30,OK,0,VT-B023,SXR-PAT,OCT-2025,LEGACY_v1
6E5144,JAI,CCU,30/10/2025 09:45,30/10/2025 09:45,OK,0,VT-B025,JAI-CCU,OCT-2025,LEGACY_v1
6E3195,PNQ,HYD,30/10/2025 07:45,30/10/2025 07:45,OK,0,VT-E022,PNQ-HYD,OCT-2025,LEGACY_v1
6E7892,BHO,BLR,30/10/2025 09:30,30/10/2025 10:19,DLY,49,VT-B003,BHO-BLR,OCT-2025,LEGACY_v1
6E3650,GOI,IXC,30/10/2025 01:15,30/10/2025 01:15,OK,0,VT-C040,GOI-IXC,OCT-2025,LEGACY_v1
6E6881,BHO,LKO,30/10/2025 09:00,30/10/2025 11:00,DLY,120,VT-B020,BHO-LKO,OCT-2025,LEGACY_v1
6E9028,HYD,DEL,30/10/2025 05:30,30/10/2025 05:30,OK,0,VT-D058,HYD-DEL,OCT-2025,LEGACY_v1
6E8308,HYD,CCU,30/10/2025 10:15,30/10/2025 10:15,OK,0,VT-C039,HYD-CCU,OCT-2025,LEGACY_v1
6E4875,MAA,SXR,30/10/2025 18:00,30/10/2025 18:00,OK,0,VT-E003,MAA-SXR,OCT-2025,LEGACY_v1
6E6866,MAA,GAU,30/10/2025 06:30,30/10/2025 06:30,OK,0,VT-E046,MAA-GAU,OCT-2025,LEGACY_v1
